id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status,primary_category,official_pdf_url,api_id
"pr-0142","04_press_releases","04_press_releases/prescription_medicine","European Commission Approves KEYTRUDA® (pembrolizumab) Plus Paclitaxel ± Bevacizumab for the Treatment of Adults With PD-L1 (CPS ≥1) Platinum-Resistant Recurrent Ovarian Carcinoma Who Have Received One or Two Prior Systemic Treatment Regimens","press_release_snapshot","2026","Q2","2026-04-02","https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-plus-paclitaxel-%c2%b1-bevacizumab-for-the-treatment-of-adults-with-pd-l1-cps-%e2%89%a51-platinum-resistant-recurrent-ovarian-carcinoma-wh/","https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-plus-paclitaxel-%c2%b1-bevacizumab-for-the-treatment-of-adults-with-pd-l1-cps-%e2%89%a51-platinum-resistant-recurrent-ovarian-carcinoma-wh/","04_press_releases/prescription_medicine/2026-04-02_european-commission-approves-keytruda-pembrolizumab-plus-paclitaxel-bevacizumab-for-the-treatment-of-adults-wi.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-KEYTRUDA-pembrolizumab-Plus-Paclitaxel--Bevacizumab-for-the-Treatment-of-Adults-With-PD-L1-CPS-1-Platinu-O7PDY.pdf | API item ID: 3686423","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-KEYTRUDA-pembrolizumab-Plus-Paclitaxel--Bevacizumab-for-the-Treatment-of-Adults-With-PD-L1-CPS-1-Platinu-O7PDY.pdf","3686423"
"pr-0141","04_press_releases","04_press_releases/prescription_medicine","Merck Announces Initiation of Pivotal Phase 2b/3 Trial Evaluating MK-8748 (Tiespectus), an Investigational Bispecific Tie2 Agonist/VEGF Inhibitor, for the Treatment of Neovascular Age-Related Macular Degeneration","press_release_snapshot","2026","Q2","2026-04-02","https://www.merck.com/news/merck-announces-initiation-of-pivotal-phase-2b-3-trial-evaluating-mk-8748-tiespectus-an-investigational-bispecific-tie2-agonist-vegf-inhibitor-for-the-treatment-of-neovascular-age-related-macular/","https://www.merck.com/news/merck-announces-initiation-of-pivotal-phase-2b-3-trial-evaluating-mk-8748-tiespectus-an-investigational-bispecific-tie2-agonist-vegf-inhibitor-for-the-treatment-of-neovascular-age-related-macular/","04_press_releases/prescription_medicine/2026-04-02_merck-announces-initiation-of-pivotal-phase-2b-3-trial-evaluating-mk-8748-tiespectus-an-investigational-bispec.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Initiation-of-Pivotal-Phase-2b3-Trial-Evaluating-MK-8748-Tiespectus-an-Investigational-Bispecific-Tie2-AgonistVEGF-In-3JJNE.pdf | API item ID: 3686424","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Initiation-of-Pivotal-Phase-2b3-Trial-Evaluating-MK-8748-Tiespectus-an-Investigational-Bispecific-Tie2-AgonistVEGF-In-3JJNE.pdf","3686424"
"pr-0143","04_press_releases","04_press_releases/financial","Merck to Hold First-Quarter 2026 Sales and Earnings Conference Call April 30","press_release_snapshot","2026","Q2","2026-04-01","https://www.merck.com/news/merck-to-hold-first-quarter-2026-sales-and-earnings-conference-call-april-30/","https://www.merck.com/news/merck-to-hold-first-quarter-2026-sales-and-earnings-conference-call-april-30/","04_press_releases/financial/2026-04-01_merck-to-hold-first-quarter-2026-sales-and-earnings-conference-call-april-30.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-First-Quarter-2026-Sales-and-Earnings-Conference-Call-April-30-2026.pdf | API item ID: 3686374","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-First-Quarter-2026-Sales-and-Earnings-Conference-Call-April-30-2026.pdf","3686374"
"pr-0144","04_press_releases","04_press_releases/corporate","Merck’s Enlicitide Decanoate, an Investigational Oral PCSK9 Inhibitor, Demonstrated Significantly Greater LDL-C Reductions at Eight Weeks Compared to Guideline-Recommended Oral Non-Statin Therapies When Added to Background Statins","press_release_snapshot","2026","Q1","2026-03-30","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-demonstrated-significantly-greater-ldl-c-reductions-at-eight-weeks-compared-to-guideline-recommended-oral-non-statin-ther/","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-demonstrated-significantly-greater-ldl-c-reductions-at-eight-weeks-compared-to-guideline-recommended-oral-non-statin-ther/","04_press_releases/corporate/2026-03-30_merck-s-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-demonstrated-significantly-greater-ldl-c.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Demonstrated-Significantly-Greater-LDL-C-Reductions-at-Eight-Week-ULXS3.pdf | API item ID: 3686298","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Demonstrated-Significantly-Greater-LDL-C-Reductions-at-Eight-Week-ULXS3.pdf","3686298"
"pr-0145","04_press_releases","04_press_releases/prescription_medicine","Positive Data from Phase 2 CADENCE Trial Provides Definitive Proof-of-Concept for WINREVAIR™ (sotatercept-csrk) in Adults With the Syndrome of Combined Post- and Precapillary Pulmonary Hypertension and Heart Failure With Preserved Ejection Fraction","press_release_snapshot","2026","Q1","2026-03-29","https://www.merck.com/news/positive-data-from-phase-2-cadence-trial-provides-definitive-proof-of-concept-for-winrevair-sotatercept-csrk-in-adults-with-the-syndrome-of-combined-post-and-precapillary-pulmonary-hyperte/","https://www.merck.com/news/positive-data-from-phase-2-cadence-trial-provides-definitive-proof-of-concept-for-winrevair-sotatercept-csrk-in-adults-with-the-syndrome-of-combined-post-and-precapillary-pulmonary-hyperte/","04_press_releases/prescription_medicine/2026-03-29_positive-data-from-phase-2-cadence-trial-provides-definitive-proof-of-concept-for-winrevair-sotatercept-csrk-i.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Positive-Data-from-Phase-2-CADENCE-Trial-Provides-Definitive-Proof-of-Concept-for-WINREVAIR-sotatercept-csrk-in-Adults-With-the-Syndr-M3XUG.pdf | API item ID: 3686253","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Positive-Data-from-Phase-2-CADENCE-Trial-Provides-Definitive-Proof-of-Concept-for-WINREVAIR-sotatercept-csrk-in-Adults-With-the-Syndr-M3XUG.pdf","3686253"
"pr-0146","04_press_releases","04_press_releases/corporate","Merck to Acquire Terns Pharmaceuticals, Inc., Expanding Its Hematology Pipeline With TERN-701, a Novel Candidate for Chronic Myeloid Leukemia (CML)","press_release_snapshot","2026","Q1","2026-03-25","https://www.merck.com/news/merck-to-acquire-terns-pharmaceuticals-inc-expanding-its-hematology-pipeline-with-tern-701-a-novel-candidate-for-chronic-myeloid-leukemia-cml/","https://www.merck.com/news/merck-to-acquire-terns-pharmaceuticals-inc-expanding-its-hematology-pipeline-with-tern-701-a-novel-candidate-for-chronic-myeloid-leukemia-cml/","04_press_releases/corporate/2026-03-25_merck-to-acquire-terns-pharmaceuticals-inc-expanding-its-hematology-pipeline-with-tern-701-a-novel-candidate-f.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Terns-Pharmaceuticals-Inc--Expanding-Its-Hematology-Pipeline-With-TERN-701-a-Novel-Candidate-for-Chronic-Myeloid-Leu-9CY7V.pdf | API item ID: 3686189","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Terns-Pharmaceuticals-Inc--Expanding-Its-Hematology-Pipeline-With-TERN-701-a-Novel-Candidate-for-Chronic-Myeloid-Leu-9CY7V.pdf","3686189"
"pr-0147","04_press_releases","04_press_releases/research_and_development","Merck to Present New Data Reinforcing Long-Term Efficacy of GARDASIL®9 and GARDASIL® at the EUROGIN International Multidisciplinary HPV Congress 2026","press_release_snapshot","2026","Q1","2026-03-17","https://www.merck.com/news/merck-to-present-new-data-reinforcing-long-term-efficacy-of-gardasil9-and-gardasil-at-the-eurogin-international-multidisciplinary-hpv-congress-2026/","https://www.merck.com/news/merck-to-present-new-data-reinforcing-long-term-efficacy-of-gardasil9-and-gardasil-at-the-eurogin-international-multidisciplinary-hpv-congress-2026/","04_press_releases/research_and_development/2026-03-17_merck-to-present-new-data-reinforcing-long-term-efficacy-of-gardasil-9-and-gardasil-at-the-eurogin-internation.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Data-Reinforcing-Long-Term-Efficacy-of-GARDASIL9-and-GARDASIL-at-the-EUROGIN-International-Multidisciplinary-HPV-UYIGJ.pdf | API item ID: 3686022","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Data-Reinforcing-Long-Term-Efficacy-of-GARDASIL9-and-GARDASIL-at-the-EUROGIN-International-Multidisciplinary-HPV-UYIGJ.pdf","3686022"
"pr-0148","04_press_releases","04_press_releases/prescription_medicine","Merck Highlights New Data from Cardio-Pulmonary Pipeline at ACC.26 Showcasing Commitment to Advance Innovative Research","press_release_snapshot","2026","Q1","2026-03-16","https://www.merck.com/news/merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative-research/","https://www.merck.com/news/merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative-research/","04_press_releases/prescription_medicine/2026-03-16_merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Highlights-New-Data-from-Cardio-Pulmonary-Pipeline-at-ACC-26-Showcasing-Commitment-to-Advance-Innovative-Research-2026.pdf | API item ID: 3686016","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Highlights-New-Data-from-Cardio-Pulmonary-Pipeline-at-ACC-26-Showcasing-Commitment-to-Advance-Innovative-Research-2026.pdf","3686016"
"pr-0149","04_press_releases","04_press_releases/research_and_development","KEYTRUDA® (pembrolizumab) Plus WELIREG® (belzutifan) Given as Adjuvant Therapy Reduced the Risk of Disease Recurrence or Death by 28% Compared to KEYTRUDA Monotherapy in Certain Patients With Earlier-Stage Renal Cell Carcinoma (RCC)","press_release_snapshot","2026","Q1","2026-02-28","https://www.merck.com/news/keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrence-or-death-by-28-compared-to-keytruda-monotherapy-in-certain-patients-with/","https://www.merck.com/news/keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrence-or-death-by-28-compared-to-keytruda-monotherapy-in-certain-patients-with/","04_press_releases/research_and_development/2026-02-28_keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrenc.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-WELIREG-belzutifan-Given-as-Adjuvant-Therapy-Reduced-the-Risk-of-Disease-Recurrence-or-Death-by-28-Compar-EWB6O.pdf | API item ID: 3685315","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-WELIREG-belzutifan-Given-as-Adjuvant-Therapy-Reduced-the-Risk-of-Disease-Recurrence-or-Death-by-28-Compar-EWB6O.pdf","3685315"
"pr-0150","04_press_releases","04_press_releases/research_and_development","WELIREG® (belzutifan) Plus LENVIMA® (lenvatinib) Reduced the Risk of Disease Progression or Death by 30% Compared to Cabozantinib in Certain Previously Treated Patients With Advanced Renal Cell Carcinoma (RCC)","press_release_snapshot","2026","Q1","2026-02-28","https://www.merck.com/news/welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to-cabozantinib-in-certain-previously-treated-patients-with-advanced-renal-ce/","https://www.merck.com/news/welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to-cabozantinib-in-certain-previously-treated-patients-with-advanced-renal-ce/","04_press_releases/research_and_development/2026-02-28_welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Reduced-the-Risk-of-Disease-Progression-or-Death-by-30-Compared-to-Cabozantinib-in-Certain-1PEF6.pdf | API item ID: 3685314","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Reduced-the-Risk-of-Disease-Progression-or-Death-by-30-Compared-to-Cabozantinib-in-Certain-1PEF6.pdf","3685314"
"pr-0151","04_press_releases","04_press_releases/prescription_medicine","KEYTRUDA® (pembrolizumab) Plus Paclitaxel With or Without Bevacizumab Significantly Improved Key Secondary Endpoint of Overall Survival (OS) Versus Paclitaxel With or Without Bevacizumab in Patients With Platinum-Resistant Recurrent Ovarian Cancer","press_release_snapshot","2026","Q1","2026-02-27","https://www.merck.com/news/keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoint-of-overall-survival-os-versus-paclitaxel-with-or-without-bevacizumab-in-patie/","https://www.merck.com/news/keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoint-of-overall-survival-os-versus-paclitaxel-with-or-without-bevacizumab-in-patie/","04_press_releases/prescription_medicine/2026-02-27_keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoi.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Paclitaxel-With-or-Without-Bevacizumab-Significantly-Improved-Key-Secondary-Endpoint-of-Overall-Survival--0LGXO.pdf | API item ID: 3685267","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Paclitaxel-With-or-Without-Bevacizumab-Significantly-Improved-Key-Secondary-Endpoint-of-Overall-Survival--0LGXO.pdf","3685267"
"pr-0152","04_press_releases","04_press_releases/prescription_medicine","KEYTRUDA® (pembrolizumab) Plus Padcev® (enfortumab vedotin-ejfv) Reduced Risk of Event-Free Survival Events by 47% and Risk of Death by 35% for Cisplatin-Eligible Patients with Muscle-Invasive Bladder Cancer When Given Before and After Surgery","press_release_snapshot","2026","Q1","2026-02-27","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-and-risk-of-death-by-35-for-cisplatin-eligible-patients-with-muscle-invasive/","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-and-risk-of-death-by-35-for-cisplatin-eligible-patients-with-muscle-invasive/","04_press_releases/prescription_medicine/2026-02-27_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-an.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Reduced-Risk-of-Event-Free-Survival-Events-by-47-and-Risk-of-Death-by-35-f-N5521.pdf | API item ID: 3685261","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Reduced-Risk-of-Event-Free-Survival-Events-by-47-and-Risk-of-Death-by-35-f-N5521.pdf","3685261"
